btype,roadtype,maname,schida,schnamea,sdida,sdnamea,schidb,schnameb,sdidb,sdnameb,numblka,numblkb,popa_sab,urma_sab,whitea_sab,blacka_sab,hispaa_sab,asiana_sab,popb_sab,urmb_sab,whiteb_sab,blackb_sab,hispab_sab,asianb_sab,popa_bdy,urma_bdy,whitea_bdy,blacka_bdy,hispaa_bdy,asiana_bdy,popb_bdy,urmb_bdy,whiteb_bdy,blackb_bdy,hispab_bdy,asianb_bdy,popa_enr,urma_enr,blacka_enr,whitea_enr,hispaa_enr,asiana_enr,popb_enr,urmb_enr,blackb_enr,whiteb_enr,hispab_enr,asianb_enr,leabdy,state,adif_bdy,adif_sab,adif_enr,adif_wh_bdy,adif_whas_bdy,bbindex,ddif,distmi,dupid_a,dupid_b
sab3,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",362499003463,ROOSEVELT HIGH SCHOOL,3624990,ROOSEVELT UNION FREE SCHOOL DISTRICT,361902001721,SANFORD H CALHOUN HIGH SCHOOL,3621120,BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT,38,33,17626,16658.000006,380.9999978,10839.9999866,5817.9999639,123.0000089,22393,1974.9998726,19227.9999244,311.0000122,1663.9999697,899.9999864,4140,3955.000012,41.9999812,2608.9999829,1345.9999698,32.0000047,3807,451.9999548,3063.0000186,95.9999959,355.9999597,235,989,987,396,0,591,1,1224,186,30,946,156,77,1,NY,0.836585366697502,0.856883931694784,0.846016970994667,0.794425609865351,0.84842453519278,4819.63945300054,-0.00943160429716439,1.5051728614726,1504,1264
sab2,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269004918,School 25,3412690,Paterson Public School District,340498000414,Memorial Middle School,3404980,Fair Lawn Public School District,83,86,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,13152,1837.0000842,9800.0000453,254.9999942,1582.0000369,1341.9999691,11480,10187.000064,1086.0000404,4900.9999466,5285.9999626,29.9999851,6793,1053.0000516,5105.9999983,167.9999911,885.0000204,553.000005,601,469,45,125,424,7,455,130,20,237,110,63,1,NJ,0.732356823077045,0.719916709897248,0.494651770858094,0.657056809685298,0.735850902377248,4765.56512098233,0.237705052218952,2.35097952601288,1214,1021
sab1,1,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341731002930,Daniel Webster School,3416380,Weehawken Public School District,341638000143,Sara M. Gilmore Academy,3416380,Union City School District,69,196,11762,5047.0000112,5573.0000362,388.999958,4658.0000071,925.9999497,65795,57200.9998205,6735.0000554,1052.0000171,56148.9998938,1286.00019,11759,5047.0000112,5570.0000362,388.999958,4658.0000071,925.9999497,47885,41519.9999197,5107.9999147,647.0000256,40872.9998677,865.000179,418,202,19,157,183,47,399,350,9,26,341,22,0,NJ,0.437874206708796,0.440288476668114,0.393939393939394,0.367007503966787,0.427691576889789,4529.8399396681,0.0439348127694023,0.85882878750556,1322,1121
sab2,1,"Pittsburgh, PA",421917007412,Academy at Westinghouse,4219170,Pittsburgh SD,421917006022,Pittsburgh Colfax K-8,4219170,Pittsburgh SD,342,129,24031,17691.9999691,5240.9999687,17241.9999601,449.9999768,370.9999435,43129,5455.9999728,30135.9999853,3969.9999071,1485.9997619,6382.9999966,16928,11803.9999864,4334.999993,11443.9999596,359.9999633,250.9999813,10113,2994.9999664,5845.0000672,2701.9999974,292.9999901,984.9999569,708,670,664,9,6,1,921,244,205,463,39,124,0,PA,0.401152774868256,0.609711512399421,0.681398259077274,0.321884364340985,0.404456243385641,4506.6928884066,-0.280245484209018,2.15525398291726,1748,1511
sab2,0,"Atlanta-Sandy Springs-Marietta, GA",130174003336,Chamblee Middle School,1301740,DeKalb County,130174000672,Sequoyah Middle School,1301740,DeKalb County,121,81,35767,7268.9998477,25297.0000406,4371.9998957,2897.0000954,2442.9999486,51793,36098.000403,10531.0000638,5492.0002416,30606.0002826,4404.0001163,9437,1948.9999632,6589.9999922,858.9999257,1090.0000452,653.9999668,22904,16900.0004326,4622.9998743,2121.000202,14779.0003414,1095.0000415,969,403,223,409,180,106,1762,1663,58,13,1605,77,0,GA,0.531334906758139,0.493734754086115,0.527921175041496,0.496472674255205,0.517966110681062,4479.03620712116,0.00341373171664239,2.75083861575151,437,438
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269004926,Roberto Clemente,3412690,Paterson Public School District,340498000420,Lyncrest Elementary School,3404980,Fair Lawn Public School District,53,20,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,3851,414.0000281,3039.999992,59.9999736,354.0000193,343.0000234,7851,6900.0000731,777.00002,4138.9999175,2760.9999403,27.9999844,2062,225.0000195,1639.9999864,39.9999774,185.0000131,184.0000194,341,340,45,1,295,0,263,60,10,145,50,49,1,NJ,0.769751571963174,0.752086738937542,0.768930566551074,0.696376032459208,0.782043372832524,4412.76446365353,0.000821005412099729,2.46147636243826,1235,1023
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269004914,School 21,3412690,Paterson Public School District,340498000420,Lyncrest Elementary School,3404980,Fair Lawn Public School District,53,20,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,3851,414.0000281,3039.999992,59.9999736,354.0000193,343.0000234,7851,6900.0000731,777.00002,4138.9999175,2760.9999403,27.9999844,2062,225.0000195,1639.9999864,39.9999774,185.0000131,184.0000194,747,743,181,2,562,2,263,60,10,145,50,49,1,NJ,0.769751571963174,0.752086738937542,0.766508365528018,0.696376032459208,0.782043372832524,4398.86385537584,0.00324320643515585,1.76705967920548,1201,1023
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269004884,Senator Frank Lautenberg School,3412690,Paterson Public School District,340498000420,Lyncrest Elementary School,3404980,Fair Lawn Public School District,53,20,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,3851,414.0000281,3039.999992,59.9999736,354.0000193,343.0000234,7851,6900.0000731,777.00002,4138.9999175,2760.9999403,27.9999844,2062,225.0000195,1639.9999864,39.9999774,185.0000131,184.0000194,606,602,277,3,325,1,263,60,10,145,50,49,1,NJ,0.769751571963174,0.752086738937542,0.765262457804716,0.696376032459208,0.782043372832524,4391.71379844542,0.00448911415845832,2.50372004331444,1136,1023
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269004892,School 10,3412690,Paterson Public School District,340498000420,Lyncrest Elementary School,3404980,Fair Lawn Public School District,53,20,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,3851,414.0000281,3039.999992,59.9999736,354.0000193,343.0000234,7851,6900.0000731,777.00002,4138.9999175,2760.9999403,27.9999844,2062,225.0000195,1639.9999864,39.9999774,185.0000131,184.0000194,554,549,185,5,364,0,263,60,10,145,50,49,1,NJ,0.769751571963174,0.752086738937542,0.7628378471126,0.696376032459208,0.782043372832524,4377.7993614783,0.00691372485057451,2.39111955734026,1153,1023
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269004898,School 13,3412690,Paterson Public School District,340498000420,Lyncrest Elementary School,3404980,Fair Lawn Public School District,53,20,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,3851,414.0000281,3039.999992,59.9999736,354.0000193,343.0000234,7851,6900.0000731,777.00002,4138.9999175,2760.9999403,27.9999844,2062,225.0000195,1639.9999864,39.9999774,185.0000131,184.0000194,533,527,180,2,347,4,263,60,10,145,50,49,1,NJ,0.769751571963174,0.752086738937542,0.760606082223443,0.696376032459208,0.782043372832524,4364.99163445781,0.00914548973973128,1.9460720481142,1169,1023
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269004916,School 24,3412690,Paterson Public School District,340498000420,Lyncrest Elementary School,3404980,Fair Lawn Public School District,53,20,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,3851,414.0000281,3039.999992,59.9999736,354.0000193,343.0000234,7851,6900.0000731,777.00002,4138.9999175,2760.9999403,27.9999844,2062,225.0000195,1639.9999864,39.9999774,185.0000131,184.0000194,840,829,87,5,742,6,263,60,10,145,50,49,1,NJ,0.769751571963174,0.752086738937542,0.758767879775484,0.696376032459208,0.782043372832524,4354.44249674342,0.0109836921876897,2.25178305547713,1209,1023
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269004920,School 26,3412690,Paterson Public School District,340498000420,Lyncrest Elementary School,3404980,Fair Lawn Public School District,53,20,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,3851,414.0000281,3039.999992,59.9999736,354.0000193,343.0000234,7851,6900.0000731,777.00002,4138.9999175,2760.9999403,27.9999844,2062,225.0000195,1639.9999864,39.9999774,185.0000131,184.0000194,518,511,215,5,296,2,263,60,10,145,50,49,1,NJ,0.769751571963174,0.752086738937542,0.758349604357209,0.696376032459208,0.782043372832524,4352.04208377757,0.0114019676059652,1.17254579295,1220,1023
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269004880,Rev. Dr. Frank Napier Jr. School,3412690,Paterson Public School District,340498000420,Lyncrest Elementary School,3404980,Fair Lawn Public School District,53,20,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,3851,414.0000281,3039.999992,59.9999736,354.0000193,343.0000234,7851,6900.0000731,777.00002,4138.9999175,2760.9999403,27.9999844,2062,225.0000195,1639.9999864,39.9999774,185.0000131,184.0000194,426,420,207,6,213,0,263,60,10,145,50,49,1,NJ,0.769751571963174,0.752086738937542,0.757778610828469,0.696376032459208,0.782043372832524,4348.76524700946,0.0119729611347051,3.25867602888522,1126,1023
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269000353,Alexander Hamilton Academy,3412690,Paterson Public School District,340498000420,Lyncrest Elementary School,3404980,Fair Lawn Public School District,53,20,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,3851,414.0000281,3039.999992,59.9999736,354.0000193,343.0000234,7851,6900.0000731,777.00002,4138.9999175,2760.9999403,27.9999844,2062,225.0000195,1639.9999864,39.9999774,185.0000131,184.0000194,564,556,193,7,363,1,263,60,10,145,50,49,1,NJ,0.769751571963174,0.752086738937542,0.757678720707602,0.696376032459208,0.782043372832524,4348.19199424152,0.0120728512555722,2.90508440076465,1072,1023
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269004902,School 15,3412690,Paterson Public School District,340498000420,Lyncrest Elementary School,3404980,Fair Lawn Public School District,53,20,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,3851,414.0000281,3039.999992,59.9999736,354.0000193,343.0000234,7851,6900.0000731,777.00002,4138.9999175,2760.9999403,27.9999844,2062,225.0000195,1639.9999864,39.9999774,185.0000131,184.0000194,613,604,84,7,520,2,263,60,10,145,50,49,1,NJ,0.769751571963174,0.752086738937542,0.757181225537933,0.696376032459208,0.782043372832524,4345.33695231569,0.0125703464252412,2.67907294925947,1178,1023
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269004908,School 18,3412690,Paterson Public School District,340498000420,Lyncrest Elementary School,3404980,Fair Lawn Public School District,53,20,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,3851,414.0000281,3039.999992,59.9999736,354.0000193,343.0000234,7851,6900.0000731,777.00002,4138.9999175,2760.9999403,27.9999844,2062,225.0000195,1639.9999864,39.9999774,185.0000131,184.0000194,935,918,119,12,799,5,263,60,10,145,50,49,1,NJ,0.769751571963174,0.752086738937542,0.753681299688904,0.696376032459208,0.782043372832524,4325.25146074616,0.0160702722742699,1.76200643858391,1185,1023
sab1,1,"Detroit-Warren-Livonia, MI",260110304838,Edward  Duke  Ellington at Beckham,2612000,Detroit Public Schools Community District,262574006219,George Defer Elementary School,2625740,Grosse Pointe Public Schools,114,50,714989,635545.999683798,56434.0001113,586842.000007498,48703.9997005999,7474.99992359999,5156,811.9999858,4097.0000166,637.9999747,173.9999841,113.99999,6436,5406.9999917,840.0000367,5327.0000173,80.0000165,18.0000088,4119,745.9999873,3143.000021,593.9999864,151.9999887,105.9999888,574,571,570,0,1,1,334,49,31,251,18,4,1,MI,0.659006167192188,0.731402778421633,0.848066932337416,0.63253343484976,0.655471064138127,4314.53952555908,-0.189060765145228,3.39598253143126,847,921
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269004896,School 12,3412690,Paterson Public School District,340498000420,Lyncrest Elementary School,3404980,Fair Lawn Public School District,53,20,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,3851,414.0000281,3039.999992,59.9999736,354.0000193,343.0000234,7851,6900.0000731,777.00002,4138.9999175,2760.9999403,27.9999844,2062,225.0000195,1639.9999864,39.9999774,185.0000131,184.0000194,517,506,188,6,318,5,263,60,10,145,50,49,1,NJ,0.769751571963174,0.752086738937542,0.750586522126041,0.696376032459208,0.782043372832524,4307.49104771749,0.0191650498371326,3.05707532551465,1161,1023
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269005942,Norman S. Weir,3412690,Paterson Public School District,340498000420,Lyncrest Elementary School,3404980,Fair Lawn Public School District,53,20,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,3851,414.0000281,3039.999992,59.9999736,354.0000193,343.0000234,7851,6900.0000731,777.00002,4138.9999175,2760.9999403,27.9999844,2062,225.0000195,1639.9999864,39.9999774,185.0000131,184.0000194,281,275,154,6,121,0,263,60,10,145,50,49,1,NJ,0.769751571963174,0.752086738937542,0.750510804703463,0.696376032459208,0.782043372832524,4307.0565180393,0.0192407672597116,3.07781783114807,1250,1023
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269000803,URBAN Leadership Academy,3412690,Paterson Public School District,340498000420,Lyncrest Elementary School,3404980,Fair Lawn Public School District,53,20,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,3851,414.0000281,3039.999992,59.9999736,354.0000193,343.0000234,7851,6900.0000731,777.00002,4138.9999175,2760.9999403,27.9999844,2062,225.0000195,1639.9999864,39.9999774,185.0000131,184.0000194,105,102,55,1,47,2,263,60,10,145,50,49,1,NJ,0.769751571963174,0.752086738937542,0.743291689299294,0.696376032459208,0.782043372832524,4265.62721700706,0.0264598826638803,3.36092721653825,1077,1023
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269006099,School 1,3412690,Paterson Public School District,340498000420,Lyncrest Elementary School,3404980,Fair Lawn Public School District,53,20,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,3851,414.0000281,3039.999992,59.9999736,354.0000193,343.0000234,7851,6900.0000731,777.00002,4138.9999175,2760.9999403,27.9999844,2062,225.0000195,1639.9999864,39.9999774,185.0000131,184.0000194,267,259,106,8,153,0,263,60,10,145,50,49,1,NJ,0.769751571963174,0.752086738937542,0.741900571054243,0.696376032459208,0.782043372832524,4257.64382107571,0.0278510009089311,1.17254579295,1260,1023
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269004872,Edward W. Kilpatrick,3412690,Paterson Public School District,340498000420,Lyncrest Elementary School,3404980,Fair Lawn Public School District,53,20,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,3851,414.0000281,3039.999992,59.9999736,354.0000193,343.0000234,7851,6900.0000731,777.00002,4138.9999175,2760.9999403,27.9999844,2062,225.0000195,1639.9999864,39.9999774,185.0000131,184.0000194,365,354,145,7,209,4,263,60,10,145,50,49,1,NJ,0.769751571963174,0.752086738937542,0.741726131569353,0.696376032459208,0.782043372832524,4256.64274192309,0.0280254403938215,2.69100482306637,1107,1023
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269004912,School 20,3412690,Paterson Public School District,340498000420,Lyncrest Elementary School,3404980,Fair Lawn Public School District,53,20,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,3851,414.0000281,3039.999992,59.9999736,354.0000193,343.0000234,7851,6900.0000731,777.00002,4138.9999175,2760.9999403,27.9999844,2062,225.0000195,1639.9999864,39.9999774,185.0000131,184.0000194,457,442,203,11,239,4,263,60,10,145,50,49,1,NJ,0.769751571963174,0.752086738937542,0.739040360759125,0.696376032459208,0.782043372832524,4241.22955053177,0.030711211204049,1.79472869443115,1193,1023
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269005916,Dr. Martin Luther King Jr. Educational Complex,3412690,Paterson Public School District,340498000420,Lyncrest Elementary School,3404980,Fair Lawn Public School District,53,20,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,3851,414.0000281,3039.999992,59.9999736,354.0000193,343.0000234,7851,6900.0000731,777.00002,4138.9999175,2760.9999403,27.9999844,2062,225.0000195,1639.9999864,39.9999774,185.0000131,184.0000194,660,637,209,16,428,7,263,60,10,145,50,49,1,NJ,0.769751571963174,0.752086738937542,0.737014633022238,0.696376032459208,0.782043372832524,4229.6042364147,0.0327369389409365,2.03539319378538,1242,1023
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269004878,School 3,3412690,Paterson Public School District,340498000420,Lyncrest Elementary School,3404980,Fair Lawn Public School District,53,20,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,3851,414.0000281,3039.999992,59.9999736,354.0000193,343.0000234,7851,6900.0000731,777.00002,4138.9999175,2760.9999403,27.9999844,2062,225.0000195,1639.9999864,39.9999774,185.0000131,184.0000194,415,398,16,12,382,5,263,60,10,145,50,49,1,NJ,0.769751571963174,0.752086738937542,0.730899262449036,0.696376032459208,0.782043372832524,4194.50914314959,0.0388523095141385,3.39227838526312,1119,1023
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341269004888,School 8,3412690,Paterson Public School District,340498000420,Lyncrest Elementary School,3404980,Fair Lawn Public School District,53,20,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,3851,414.0000281,3039.999992,59.9999736,354.0000193,343.0000234,7851,6900.0000731,777.00002,4138.9999175,2760.9999403,27.9999844,2062,225.0000195,1639.9999864,39.9999774,185.0000131,184.0000194,495,471,33,20,438,4,263,60,10,145,50,49,1,NJ,0.769751571963174,0.752086738937542,0.723378269385874,0.696376032459208,0.782043372832524,4151.34741650714,0.0463733025773002,3.37539392336172,1144,1023
sab3,1,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341731002928,Weehawken High School,3417310,Weehawken Public School District,341638003059,Union City High School,3416380,Union City School District,69,196,11762,5047.0000112,5573.0000362,388.999958,4658.0000071,925.9999497,65795,57200.9998205,6735.0000554,1052.0000171,56148.9998938,1286.00019,11759,5047.0000112,5570.0000362,388.999958,4658.0000071,925.9999497,47885,41519.9999197,5107.9999147,647.0000256,40872.9998677,865.000179,569,346,36,183,310,40,2882,2790,24,53,2766,39,1,NJ,0.437874206708796,0.440288476668114,0.359993365279189,0.367007503966787,0.427691576889789,4139.50051491442,0.0778808414296074,1.13927078966803,1315,1128
